,rmse,mae,pnsr,ssim,ms_ssim,std,Date,bathy,Tide,Hs_m,Tp_m,Dir_m,rip
311,0.28610513,0.22082074,26.133366,0.7929848,0.9118777,1.8738035e-08,2021-06-19 13:00:00,2021-06-21,2.9002,1.4199999682605269,9.36999979056418,307.5,0
312,0.2689216,0.21428294,26.671364,0.8181116,0.9221679,1.9772102e-08,2021-06-19 13:15:00,2021-06-21,2.754,1.4199999682605269,9.36999979056418,307.5,0
313,0.23373953,0.1907999,27.889235,0.87331176,0.9335115,1.950852e-08,2021-06-19 13:30:00,2021-06-21,2.6294,1.4199999682605269,9.36999979056418,307.5,0
314,0.2398529,0.18036613,27.664978,0.8657966,0.93476576,1.937056e-08,2021-06-19 14:00:00,2021-06-21,2.3267,1.3999999687075615,9.209999794140458,307.5,0
315,0.20941095,0.161131,28.84389,0.93889546,0.9473732,1.8474964e-08,2021-06-19 14:45:00,2021-06-21,1.9709,1.3999999687075615,9.209999794140458,307.5,0
316,0.20441698,0.1570616,29.053537,0.9358846,0.95495147,1.92951e-08,2021-06-19 15:00:00,2021-06-21,1.8619,1.3999999687075615,9.049999797716737,307.5,0
317,0.21008171,0.16301909,28.816113,0.9297224,0.9451874,2.0584338e-08,2021-06-19 15:15:00,2021-06-21,1.7749,1.3999999687075615,9.049999797716737,307.5,0
318,0.22396488,0.17552397,28.260279,0.93196774,0.9467692,1.9051953e-08,2021-06-19 15:30:00,2021-06-21,1.6814,1.3999999687075615,9.049999797716737,307.5,0
319,0.19870555,0.15236866,29.299677,0.9288781,0.9514547,2.0889047e-08,2021-06-19 16:15:00,2021-06-21,1.565,1.3599999696016312,8.999999798834324,307.5,0
320,0.23350996,0.17943883,27.89777,0.91029483,0.94337255,2.0206471e-08,2021-06-19 16:30:00,2021-06-21,1.5711,1.3599999696016312,8.999999798834324,307.5,0
321,0.20159742,0.1584949,29.174177,0.9276852,0.9532683,1.977034e-08,2021-06-19 17:00:00,2021-06-21,1.6143,1.3099999707192185,8.999999798834324,307.5,0
322,0.20927961,0.16522425,28.849339,0.90812635,0.94704807,1.9957923e-08,2021-06-19 17:15:00,2021-06-21,1.655,1.3099999707192185,8.999999798834324,307.5,0
323,0.22308525,0.17782241,28.29446,0.8893032,0.9410355,2.022702e-08,2021-06-19 17:30:00,2021-06-21,1.7415,1.3099999707192185,8.999999798834324,307.5,0
324,0.21340822,0.16941895,28.679653,0.9040071,0.94712895,2.0094944e-08,2021-06-19 17:45:00,2021-06-21,1.825,1.3099999707192185,8.999999798834324,307.5,0
325,0.21905369,0.16985732,28.452866,0.9156523,0.9466983,2.0887e-08,2021-06-19 18:00:00,2021-06-21,1.9163,1.2599999718368051,8.989999799057841,307.5,0
326,0.25454694,0.20185402,27.14852,0.87475944,0.9405153,1.9317326e-08,2021-06-19 18:15:00,2021-06-21,2.0037,1.2599999718368051,8.989999799057841,307.5,0
327,0.26544526,0.21790312,26.784378,0.84316415,0.92870533,1.9219613e-08,2021-06-19 18:30:00,2021-06-21,2.1148,1.2599999718368051,8.989999799057841,307.5,0
328,0.3551047,0.2897359,24.256748,0.7347587,0.8960749,1.9300387e-08,2021-06-19 18:45:00,2021-06-21,2.2475,1.2599999718368051,8.989999799057841,307.5,0
329,0.32208264,0.2630699,25.10453,0.7809106,0.9105173,1.9946071e-08,2021-06-19 19:00:00,2021-06-21,2.3759,1.219999972730875,9.049999797716737,307.5,0
330,0.2506222,0.20038913,27.283485,0.8228782,0.91828585,2.0129107e-08,2021-06-19 19:15:00,2021-06-21,2.5101,1.219999972730875,9.049999797716737,307.5,0
331,0.26668796,0.20987044,26.743809,0.82368565,0.9162243,1.9379883e-08,2021-06-19 19:30:00,2021-06-21,2.6443,1.219999972730875,9.049999797716737,307.5,0
332,0.19915667,0.14907229,29.27998,0.9082758,0.9400849,2.121206e-08,2021-06-19 19:45:00,2021-06-21,2.7858,1.219999972730875,9.049999797716737,307.5,0
333,0.3452793,0.27606106,24.500467,0.8901543,0.92262244,1.7382746e-08,2021-06-21 04:15:00,2021-06-21,1.8302,1.529999965801835,11.219999749213455,292.5,0
334,0.3158577,0.25945482,25.274048,0.8781953,0.9339546,1.9779492e-08,2021-06-21 04:45:00,2021-06-21,1.5655,1.529999965801835,11.219999749213455,292.5,0
